arxiv_id,title,abstract,authors,published,updated,primary_category,all_categories,comments,journal_ref,doi,abstract_url,pdf_url,collection_query,collection_year,screen_id,qis_relevance_label,qis_subfield,paper_type,screening_reason,key_qis_terms,selected_for_pilot,recognition_flag,manual_review_needed
2301.02091,Fast-Scrambling and Operator Confinement Using an Auxiliary Qubit,"We introduce a minimal model for realizing a fast-to-slow scrambling transition mediated by an auxiliary central qubit (c-qubit). The c-qubit is coupled to a spin-$1/2$ Ising model with local Ising interactions and tunable c-qubit-spin coupling. Each spin becomes next-nearest neighbor to all others through the c-qubit, which mediates effective all-to-all interactions. As the interaction with the c-spin increases, we find a surprising transition from super-ballistic scrambling and information growth to continuously restricted sub-ballistic entanglement and operator growth. This slow growth occurs on intermediate timescales that extend exponentially with increasing coupling and system size, indicative of logarithmic entanglement growth. We find that in the slow-scrambling regime, the c-qubit Ising interaction allows commuting operators to grow support on all sites rapidly, while operators orthogonal to the interaction become echoed out. This projects local operators to lie in a restricted subspace and prevents extensive operator entanglement growth. We provide exact dynamics of small systems working with non-equilibrium, effective infinite temperature states, and additionally contribute analytic early-time expansions that support the observed rapid scrambling to quantum Zeno-like crossover. Tracing out the central qubit provides a unique translation from the full, closed unitary dynamics to a simple open system construction consisting of a typical spin-chain with hidden qubit degree of freedom.","[""Joseph Szabo"", ""Nandini Trivedi""]",2023-01-05T14:52:28+00:00,2023-01-05T14:52:28+00:00,quant-ph,"[""quant-ph""]","Main: 14 pages, 8 figures. Supplemental: 4 pages, 4 figures",,,http://arxiv.org/abs/2301.02091v1,https://arxiv.org/pdf/2301.02091v1,cat:quant-ph AND submittedDate:[202301010000 TO 202312312359],2023,SCREEN_074,borderline,borderline_many_body,hardware_or_systems,"Heuristic matched borderline evidence for borderline_many_body: spin chain, ising.","[""spin chain"", ""ising""]",False,False,True
2401.02066,The polygon relation and subadditivity of entropic measures for discrete and continuous multipartite entanglement,"In a recent work [Ge {\it et al.}, arXiv: 2312. 17496 (2023)], we have derived the polygon relation of bipartite entanglement measures that is useful to reveal the entanglement properties of discrete, continuous, and even hybrid multipartite quantum systems. In this work, with the information-theoretical measures of Rényi and Tsallis entropies, we study the relationship between the polygon relation and the subadditivity of entropy. In particular, the entropy-polygon relations are derived for pure multi-qubit states and generalized to multi-mode Gaussian states, by utilizing the known results from the quantum marginal problem. Moreover, the equivalence between the polygon relation and subadditivity is established, in the sense that for all discrete or continuous multipartite states, the polygon relation holds if and only if the underlying entropy is subadditive. As byproduct, the subadditivity of Rényi and Tsallis entropies is proven for all bipartite Gaussian states. Finally, the difference between polygon relations and monogamy relations is clarified, and generalizations of our results are discussed. Our work provides a better understanding of the rich structure of multipartite states, and hence is expected to be helpful for the study of multipartite entanglement.","[""Lijun Liu"", ""Xiaozhen Ge"", ""Shuming Cheng""]",2024-01-04T05:09:37+00:00,2024-09-04T15:43:27+00:00,quant-ph,"[""quant-ph""]",9 pages; Any comments are welcome,"Phys. Scr. 99 095113,2024",10.1088/1402-4896/ad6bcb,http://arxiv.org/abs/2401.02066v3,https://arxiv.org/pdf/2401.02066v3,cat:quant-ph AND submittedDate:[202401010000 TO 202412312359],2024,SCREEN_075,in_scope,quantum_hardware_systems,hardware_or_systems,Heuristic matched in scope evidence for quantum_hardware_systems: qubit.,"[""qubit""]",False,False,True
2601.02893,Trading symmetry for Hilbert-space dimension in Bell-inequality violation,"In quantum information, asymmetry, i.e., the lack of symmetry, is a resource allowing one to accomplish certain tasks that are otherwise impossible. Similarly, in a Bell test using any given Bell inequality, the maximum violation achievable using quantum strategies respecting or disregarding a certain symmetry can be different. In this work, we focus on the symmetry involved in the exchange of parties and explore when we have to trade this symmetry for a lower-dimensional quantum strategy in achieving the maximal violation of given Bell inequalities. For the family of symmetric Collins-Gisin-Linden-Massar-Popescu inequalities, we provide evidence showing that there is no such trade-off. However, for several other Bell inequalities with a small number of dichotomic measurement settings, we show that symmetric quantum strategies in the minimal Hilbert space dimension can only lead to a suboptimal Bell violation. In other words, there exist symmetric Bell inequalities that can only be maximally violated by asymmetric quantum strategies of minimal dimension. In contrast, one can also find examples of asymmetric Bell inequalities that are maximally violated by symmetric correlations. The implications of these findings on the geometry of the set of quantum correlations and the possibility of performing self-testing therefrom are briefly discussed.","[""Hsin-Yu Hsu"", ""Gelo Noel M. Tabia"", ""Kai-Siang Chen"", ""Mu-En Liu"", ""Tamás Vértesi"", ""Nicolas Brunner"", ""Yeong-Cherng Liang""]",2026-01-06T10:27:27+00:00,2026-01-07T09:44:52+00:00,quant-ph,"[""quant-ph""]","12+7 pages, 3 figures, 6 tables, and several proofs. Comments are welcome!",,,http://arxiv.org/abs/2601.02893v2,https://arxiv.org/pdf/2601.02893v2,cat:quant-ph AND submittedDate:[202601010000 TO 202612312359],2026,SCREEN_076,borderline,borderline_foundations,theory_or_methods,"Heuristic matched borderline evidence for borderline_foundations: bell test, bell inequality.","[""bell test"", ""bell inequality""]",False,False,True
2401.02068,Packaged Cryogenic Photon Pair Source Using an Effective Packaging Methodology for Cryogenic Integrated Optics,"A new cryogenic packaging methodology that is widely applicable to packaging any integrated photonics circuit for operation at both room temperature and cryogenic temperature is reported. The method requires only equipment and techniques available in any integrated optics lab and works on standard integrated photonic chips. Our methodology is then used to enable the measurement of a single photon pair sourced based on a silicon ring resonator at cryogenic temperatures. When operating at 5.9 K, this source is measured to have a peak pair generation rate 183 times greater then at room temperature in the CL-band.","[""Donald Witt"", ""Lukas Chrostowski"", ""Jeff Young""]",2024-01-04T05:27:56+00:00,2024-01-04T05:27:56+00:00,physics.optics,"[""physics.optics"", ""quant-ph""]",,,,http://arxiv.org/abs/2401.02068v1,https://arxiv.org/pdf/2401.02068v1,cat:quant-ph AND submittedDate:[202401010000 TO 202412312359],2024,SCREEN_077,out_of_scope,out_of_scope_other,theory_or_methods,"No strong QIS task, protocol, resource, or hardware terms were matched in title/abstract.",[],False,False,False
2301.02641,Can the double-slit experiment distinguish between quantum interpretations?,"Despite the astonishing successes of quantum mechanics, due to some fundamental problems such as the measurement problem and quantum arrival time problem, the predictions of the theory are in some cases not quite clear and unique. Especially, there are various predictions for the joint spatiotemporal distribution of particle detection events on a screen, which are derived from different formulations and interpretations of the quantum theory. Although the differences are typically small, our studies show that these predictions can be experimentally distinguished by an unconventional double-slit configuration, which is realizable using present-day single-atom interferometry. This experiment would enrich our understanding of the foundations of quantum mechanics.","[""Ali Ayatollah Rafsanjani"", ""MohammadJavad Kazemi"", ""Alireza Bahrampour"", ""Mehdi Golshani""]",2023-01-06T18:35:58+00:00,2023-08-01T14:35:23+00:00,quant-ph,"[""quant-ph""]","Published in Communications Physics. In this version, two-slit analyses with the relative phase, the Aharonov-Bohm effect, and The Leavens-Muga debates are added. Additionally, a new approach has been introduced to the analysis","Commun Phys 6, 195 (2023). https://www.nature.com/articles/s42005-023-01315-9",10.1038/s42005-023-01315-9,http://arxiv.org/abs/2301.02641v2,https://arxiv.org/pdf/2301.02641v2,cat:quant-ph AND submittedDate:[202301010000 TO 202312312359],2023,SCREEN_078,borderline,borderline_foundations,experimental_or_demonstration,Heuristic matched borderline evidence for borderline_foundations: measurement problem.,"[""measurement problem""]",False,False,True
2301.02664,Lindbladian-Induced Alignment in Quantum Measurements,"An expression of the Lindbladian form is proposed that ensures an unambiguous time-continuous reduction of the initial system-pointer wave-packet to one in which the readings and the observable's values are aligned, formalized as the transition from an outer product to an inner product of the system's and apparatus' density matrices. The jump operators are in the basis of the observables, with uniquely determined parameters derived from the measurement set-up (thereby differing from S. Weinberg's Lindbladian resolution of wave-packet formalism) and conforming to Born's probability rules. The novelty lies in formalising the adaptability of the surroundings (including the measuring device) to the mode of observation. Accordingly, the transition is of finite duration (in contrast to its instantaneousness in the von Neumann's formulation). This duration is estimated for a simple half-spin-like model.","[""Robert Englman"", ""Asher Yahalom""]",2023-01-06T09:46:57+00:00,2023-01-06T09:46:57+00:00,quant-ph,"[""quant-ph""]","13 pages, 2 figures","Found Phys 53, 19 (2023)",10.1007/s10701-022-00659-6,http://arxiv.org/abs/2301.02664v1,https://arxiv.org/pdf/2301.02664v1,cat:quant-ph AND submittedDate:[202301010000 TO 202312312359],2023,SCREEN_079,out_of_scope,out_of_scope_other,hardware_or_systems,"No strong QIS task, protocol, resource, or hardware terms were matched in title/abstract.",[],False,False,False
2501.02005,Machine Learns Quantum Complexity,"We study how a machine based on deep learning algorithms learns Krylov spread complexity in quantum systems with N x N random Hamiltonians drawn from the Gaussian unitary ensemble. Using thermofield double states as initial conditions, we demonstrate that a convolutional neural network-based algorithm successfully learns the Krylov spread complexity across all timescales, including the late-time plateaus where states appear nearly featureless and random. Performance strongly depends on the basis choice, performing well with the energy eigenbasis or the Krylov basis but failing in the original basis of the random Hamiltonian. The algorithm also effectively distinguishes temperature-dependent features of thermofield double states. Furthermore, we show that the system time variable of state predicted by deep learning is an irrelevant quantity, reinforcing that the Krylov spread complexity well captures the essential features of the quantum state, even at late times.","[""Dongsu Bak"", ""Su-Hyeong Kim"", ""Sangnam Park"", ""Jeong-Pil Song""]",2025-01-02T04:32:34+00:00,2025-11-18T02:48:11+00:00,quant-ph,"[""quant-ph"", ""hep-th""]","18 pages, 8 figures, references added",,,http://arxiv.org/abs/2501.02005v3,https://arxiv.org/pdf/2501.02005v3,cat:quant-ph AND submittedDate:[202501010000 TO 202512312359],2025,SCREEN_080,out_of_scope,out_of_scope_other,experimental_or_demonstration,"No strong QIS task, protocol, resource, or hardware terms were matched in title/abstract.",[],False,False,False
2301.02813,$SU(\infty)$ Quantum Gravity: Emergence of Gravity in an Infinitely Divisible Quantum Universe,"$SU(\infty)-QGR$ is a foundationally quantum approach to cosmology and gravity. It assumes that the Hilbert space of the Universe as a whole represents the symmetry group $SU(\infty)$, and demonstrates this symmetry for Hilbert spaces of infinite number of subsystems, which randomly emerge and represent arbitrary finite rank {\it internal} symmetries. The aim of present work is in depth study of the foundation and properties of this model. We show that the global $SU(\infty)$ symmetry manifests itself through the entanglement of each subsystem with the rest of the Universe. We demonstrate that the states of subsystems depend on a dimensionful parameter arising due to the breaking of a global $U(1)$ symmetry. A relative dynamics arises when an arbitrary subsystem is selected as a quantum clock with a time parameter. Thus, states of subsystems are characterized by 4 continuous parameters related to their $SU(\infty)$ symmetry and dynamics, plus discrete parameters characterizing their internal symmetries. We demonstrate the irrelevance of the geometry of this parameter space for observables. On the other hand, we use quantum speed limits to show that the perceived classical spacetime and its Lorentzian geometry emerge as an average path of subsystems in their Hilbert space. In this respect, $SU(\infty)-QGR$ fundamentally deviates from gauge-gravity duality models. Invariance under reparameterization restricts the action of subsystems dynamics to a Yang-Mills quantum field theory defined on the (3+1)-dimensional parameter space for both $SU(\infty)$ - gravity - and internal symmetries. Consequently, $SU(\infty)-QGR$ is renormalizable, but predicts a spin-1 mediator for quantum gravity. Nonetheless, it is proved that when quantum gravity effects are not detectable, the dynamics is perceived as the Einstein-Hilbert action. We briefly discuss $SU(\infty)-QGR$ specific models for dark energy.","[""Houri Ziaeepour""]",2023-01-07T09:19:15+00:00,2025-02-20T08:20:11+00:00,gr-qc,"[""gr-qc"", ""hep-th"", ""quant-ph""]","Later version are more concise, no difference in the conclusions",,,http://arxiv.org/abs/2301.02813v5,https://arxiv.org/pdf/2301.02813v5,cat:quant-ph AND submittedDate:[202301010000 TO 202312312359],2023,SCREEN_081,out_of_scope,out_of_scope_other,experimental_or_demonstration,Heuristic matched out of scope evidence for out_of_scope_other: cosmology.,"[""cosmology""]",False,False,False
2501.03582,Exact Decoding of Repetition Code under Circuit Level Noise,"Repetition code forms a fundamental basis for quantum error correction experiments. To date, it stands as the sole code that has achieved large distances and extremely low error rates. Its applications span the spectrum of evaluating hardware limitations, pinpointing hardware defects, and detecting rare events. However, current methods for decoding repetition codes under circuit level noise are suboptimal, leading to inaccurate error correction thresholds and introducing additional errors in event detection. In this work, we establish that repetition code under circuit level noise has an exact solution, and we propose an optimal maximum likelihood decoding algorithm called planar. The algorithm is based on the exact solution of the spin glass partition function on planar graphs and has polynomial computational complexity. Through extensive numerical experiments, we demonstrate that our algorithm uncovers the exact threshold for depolarizing noise and realistic superconductor SI1000 noise. Furthermore, we apply our method to analyze data from recent quantum memory experiments conducted by Google Quantum AI, revealing that part of the error floor was attributed to the decoding algorithm used by Google. Finally, we implemented the repetition code quantum memory on superconducting systems with a 72-qubit quantum chip lacking reset gates, demonstrating that even with an unknown error model, the proposed algorithm achieves a significantly lower logical error rate than the matching-based algorithm.","[""Hanyan Cao"", ""Shoukuan Zhao"", ""Dongyang Feng"", ""Zisong Shen"", ""Haisheng Yan"", ""Tang Su"", ""Weijie Sun"", ""Huikai Xu"", ""Feng Pan"", ""Haifeng Yu"", ""Pan Zhang""]",2025-01-07T07:14:01+00:00,2025-01-07T07:14:01+00:00,quant-ph,"[""quant-ph"", ""cond-mat.stat-mech""]",,,,http://arxiv.org/abs/2501.03582v1,https://arxiv.org/pdf/2501.03582v1,cat:quant-ph AND submittedDate:[202501010000 TO 202512312359],2025,SCREEN_082,in_scope,quantum_error_correction,experimental_or_demonstration,"Heuristic matched in scope evidence for quantum_error_correction: quantum error correction, error correction, decoding.","[""quantum error correction"", ""error correction"", ""decoding""]",False,False,False
2301.00334,Complete Genuine Multipartite Entanglement Monotone,"A complete characterization and quantification of entanglement, particularly the multipartite entanglement, remains an unfinished long-term goal in quantum information theory. As long as the multipartite system is concerned, the relation between the entanglement contained in different partitions or different subsystems need to take into account. The complete multipartite entanglement measure and the complete monogamy relation is a framework that just deals with such a issue. In this paper, we put forward conditions to justify whether the multipartite entanglement monotone (MEM) and genuine multipartite entanglement monotone (GMEM) are complete, completely monogamous, and tightly complete monogamous according to the feature of the reduced function. Especially, with the assumption that the maximal reduced function is nonincreasing on average under LOCC, we proposed a class of complete MEMs and a class of complete GMEMs via the maximal reduced function for the first time. By comparison, it is shown that, for the tripartite case, this class of GMEMs is better than the one defined from the minimal bipartite entanglement in literature under the framework of complete MEM and complete monogamy relation. In addition, the relation between monogamy, complete monogamy, and the tightly complete monogamy are revealed in light of different kinds of MEMs and GMEMs.","[""Yu Guo""]",2023-01-01T03:00:47+00:00,2025-08-19T03:40:24+00:00,quant-ph,"[""quant-ph""]","14 pages, 2 figures, 5 tables. Some errors are fixed",Results in Physics 57 (2024) 107430,10.1016/j.rinp.2024.107430,http://arxiv.org/abs/2301.00334v3,https://arxiv.org/pdf/2301.00334v3,cat:quant-ph AND submittedDate:[202301010000 TO 202312312359],2023,SCREEN_083,in_scope,quantum_information_theory,theory_or_methods,"Heuristic matched in scope evidence for quantum_information_theory: quantum information, quantum information theory.","[""quantum information"", ""quantum information theory""]",False,False,False
2401.01162,Can Bell inequalities be tested via scattering cross-section at colliders ?,"In current studies for testing Bell inequalities at colliders, the reconstruction of spin correlations from scattering cross-sections relies on the bilinear form of the spin correlations, but not all local hidden variable models (LHVMs) have such a property. To demonstrate that a general LHVM cannot be rule out via scattering cross-section data, we propose a specific LHVM, which can exactly duplicate the same scattering cross-section for particle production and decay as the standard quantum theory, making it indistinguishable at colliders in principle. Despite of this, we find that reconstructing spin correlations through scattering cross-sections can still exclude a broad class of LHVMs, e.g., those models employing classical spin correlations as a surrogate for quantum spin correlations.","[""Song Li"", ""Wei Shen"", ""Jin Min Yang""]",2024-01-02T11:45:51+00:00,2024-07-04T15:06:55+00:00,hep-th,"[""hep-th"", ""hep-ph"", ""quant-ph""]","14 pages, 2 figures",,,http://arxiv.org/abs/2401.01162v3,https://arxiv.org/pdf/2401.01162v3,cat:quant-ph AND submittedDate:[202401010000 TO 202412312359],2024,SCREEN_084,borderline,borderline_foundations,experimental_or_demonstration,Heuristic matched borderline evidence for borderline_foundations: hidden variable.,"[""hidden variable""]",False,False,True
2301.01358,On unital qubit channels,"A canonical form for unital qubit channels under local unitary transforms is obtained. In particular, it is shown that the eigenvalues of the Choi matrix of a unital quantum channel form a complete set of invariants of the canonical form. It follows immediately that every unital qubit channel is the average of four unitary channels. More generally, a unital qubit channel can be expressed as the convex combination of unitary channels with convex coefficients $p_1, \dots, p_m$ as long as $2(p_1, \dots, p_m)$ is majorized by the vector of eigenvalues of the Choi matrix of the channel. A unital qubit channel in the canonical form will transform the Bloch sphere onto an ellipsoid. We look into the detailed structure of the natural linear maps sending the Bloch sphere onto a corresponding ellipsoid.","[""Chi-Kwong Li"", ""Man-Duen Choi""]",2023-01-03T21:18:09+00:00,2023-04-20T13:05:50+00:00,quant-ph,"[""quant-ph""]",15 pages,,,http://arxiv.org/abs/2301.01358v3,https://arxiv.org/pdf/2301.01358v3,cat:quant-ph AND submittedDate:[202301010000 TO 202312312359],2023,SCREEN_085,in_scope,quantum_information_theory,hardware_or_systems,Heuristic matched in scope evidence for quantum_information_theory: quantum channel.,"[""quantum channel""]",False,False,False
2301.02683,Classifying topological neural network quantum states via diffusion maps,"We discuss and demonstrate an unsupervised machine-learning procedure to detect topological order in quantum many-body systems. Using a restricted Boltzmann machine to define a variational ansatz for the low-energy spectrum, we sample wave functions with probability decaying exponentially with their variational energy; this defines our training dataset that we use as input to a diffusion map scheme. The diffusion map provides a low-dimensional embedding of the wave functions, revealing the presence or absence of superselection sectors and, thus, topological order. We show that for the diffusion map, the required similarity measure of quantum states can be defined in terms of the network parameters, allowing for an efficient evaluation within polynomial time. However, possible ''gauge redundancies'' have to be carefully taken into account. As an explicit example, we apply the method to the toric code.","[""Yanting Teng"", ""Subir Sachdev"", ""Mathias S. Scheurer""]",2023-01-06T19:00:21+00:00,2023-01-06T19:00:21+00:00,quant-ph,"[""quant-ph"", ""cond-mat.dis-nn"", ""cond-mat.str-el""]","18 pages, 10 figures","Physical Review B 108, 205152 (2023)",10.1103/PhysRevB.108.205152,http://arxiv.org/abs/2301.02683v1,https://arxiv.org/pdf/2301.02683v1,cat:quant-ph AND submittedDate:[202301010000 TO 202312312359],2023,SCREEN_086,borderline,borderline_many_body,experimental_or_demonstration,Heuristic matched borderline evidence for borderline_many_body: many body.,"[""many body""]",False,False,True
2401.02817,Generation of massively entangled bright states of light during harmonic generation in resonant media,"At the fundamental level, full description of light-matter interaction requires quantum treatment of both matter and light. However, for standard light sources generating intense laser pulses carrying quadrillions of photons in a coherent state, the classical description of light during intense laser-matter interaction has been expected to be adequate. Here we show how nonlinear optical response of matter can be controlled to generate dramatic deviations from this standard picture, including generation of several squeezed and entangled harmonics of the incident laser light. In particular, such non-trivial quantum states of harmonics are generated as soon as one of the harmonics induces a transition between different laser-dressed states of the material system. Such transitions generate an entangled light-matter wavefunction, which can generate quantum states of harmonics even in the absence of a quantum driving field or material correlations. In turn, entanglement of the material system with a single harmonic generates and controls entanglement between different harmonics. Hence, nonlinear media that are near-resonant with at least one of the harmonics appear to be quite attractive for controlled generation of massively entangled quantum states of light. Our analysis opens remarkable opportunities at the interface of attosecond physics and quantum optics, with implications for quantum information science.","[""Sili Yi"", ""Nikolai D. Klimkin"", ""Graham Gardiner Brown"", ""Olga Smirnova"", ""Serguei Patchkovskii"", ""Ihar Babushkin"", ""Misha Ivanov""]",2024-01-05T14:02:06+00:00,2024-12-13T08:24:53+00:00,quant-ph,"[""quant-ph"", ""physics.atom-ph"", ""physics.optics""]",,,,http://arxiv.org/abs/2401.02817v3,https://arxiv.org/pdf/2401.02817v3,cat:quant-ph AND submittedDate:[202401010000 TO 202412312359],2024,SCREEN_087,in_scope,quantum_information_theory,theory_or_methods,Heuristic matched in scope evidence for quantum_information_theory: quantum information.,"[""quantum information""]",True,False,False
2401.0237,The $k$-photon quantum Rabi model,"A generalization of the quantum Rabi model is obtained by replacing the linear (dipole) coupling between the two-level system and the radiation mode by a non-linear expression in the creation and annihilation operators, corresponding to multi-photon excitations. If each spin flip involves $k$ photons, it is called the ""$k$-photon"" quantum Rabi model. While the formally symmetric Hamilton operator is self-adjoint in the case $k=2$, it is demonstrated here that the Hamiltonian is not self-adjoint for $k\ge 3$. Therefore it does not generate a unitary time evolution and is unphysical. This result cannot be obtained by numerical calculations in finite-dimensional spaces which attempt to approximate an unbounded operator by a finite-rank operator.","[""Daniel Braak""]",2024-01-04T17:25:50+00:00,2025-03-10T16:12:21+00:00,quant-ph,"[""quant-ph"", ""math-ph""]",some corrections regarding $k=2$ and domain issues,,,http://arxiv.org/abs/2401.02370v2,https://arxiv.org/pdf/2401.02370v2,cat:quant-ph AND submittedDate:[202401010000 TO 202412312359],2024,SCREEN_088,out_of_scope,out_of_scope_other,experimental_or_demonstration,"No strong QIS task, protocol, resource, or hardware terms were matched in title/abstract.",[],False,False,False
2501.01254,Heitler effect and resonance fluorescence in quantum magnonics,"We consider a coupled system of a qubit and a magnon mode in which the qubit is weakly driven. We demonstrate that the spectral steady-state responses of both the qubit and the magnon show, in addition to two sidebands split by the coupling, also a peak at the driving frequency with virtually zero linewidth. This phenomenon, which persists at both strong and weak coupling, is an analog of the Heitler effect in atomic physics, and shows the path towards building of coherent magnon sources.","[""Enes Ilbuğa"", ""V. V. Dobrovitski"", ""Ya. M. Blanter""]",2025-01-02T13:44:35+00:00,2025-01-02T13:44:35+00:00,cond-mat.mes-hall,"[""cond-mat.mes-hall"", ""quant-ph""]",10 pages including SI,,,http://arxiv.org/abs/2501.01254v1,https://arxiv.org/pdf/2501.01254v1,cat:quant-ph AND submittedDate:[202501010000 TO 202512312359],2025,SCREEN_089,in_scope,quantum_hardware_systems,experimental_hardware,Heuristic matched in scope evidence for quantum_hardware_systems: qubit.,"[""qubit""]",False,False,True
2501.01746,Genetic algorithm enhanced Solovay-Kitaev algorithm for quantum compiling of Fibonacci anyons,"Quantum compiling, which aims to approximate target qubit gates by finding optimal sequences (braidwords) of basic braid operations, constitutes a fundamental challenge in quantum computing. We develop a genetic algorithm (GA)-enhanced Solovay-Kitaev algorithm (SKA) for approximating single-qubit gates using four elementary braiding matrices (EBMs) derived from Fibonacci anyons. The GA-enhanced SKA demonstrates robust performance, efficiently identifying optimal braidwords within exponentially large search spaces. Notably, the approximation precision achieved by our method surpasses that of Monte Carlo (MC)-enhanced SKA and becomes comparable to deep reinforcement learning (RL) approaches when braidword lengths exceed 25. Implementing 2- and 3-order approximations with the GA-enhanced SKA yields optimal braidword (initial braiding lengths l0=50 and 30 respectively) achieving gate distances of 5.9*10-7 - sufficient precision for most quantum computing applications. This work develops an optimized compilation framework for non-Abelian anyon gates, providing an essential methodology for enhancing future topological quantum computation architectures through gate optimization.","[""Jiangwei Long"", ""Xuyang Huang"", ""Jianxin Zhong"", ""Lijun Meng""]",2025-01-03T10:18:31+00:00,2025-11-17T09:55:19+00:00,quant-ph,"[""quant-ph""]","16 pages, 6 figures",,10.1088/1402-4896/ae1d30,http://arxiv.org/abs/2501.01746v3,https://arxiv.org/pdf/2501.01746v3,cat:quant-ph AND submittedDate:[202501010000 TO 202512312359],2025,SCREEN_090,in_scope,quantum_hardware_systems,experimental_hardware,"Heuristic matched in scope evidence for quantum_hardware_systems: quantum computing, qubit.","[""quantum computing"", ""qubit""]",False,False,False
2401.01703,Proposal of detecting topological transition of quantum braiding in three-fold degenerate eigen subspace,"The braiding operations of quantum states have attracted substantial attention due to their great potential for realizing topological quantum computations. In this paper, we show that a three-fold degenerate eigen subspace can be obtained in a four-level Hamiltonian which is the minimal physical system. Braiding operations are proposed to apply to dressed states in the subspace. The topology of the braiding diagram can be characterized through physical methods once that the sequential braiding pulses are adopted. We establish an equivalent relationship function between the permutation group and the output states where different output states correspond to different values of the function. The topological transition of the braiding happens when two operations overlap, which is detectable through the measurement of the function. Combined with the phase variation method, we can analyze the wringing pattern of the braiding. Therefore, the experimentally-feasible system provides a platform to investigate braiding dynamics, the SU(3) physics and the qutrit gates.","[""Zhi-Wei Han"", ""Jia-Hao Liang"", ""Zhao-Xin Fu"", ""Hong-Zhi Liu"", ""Zi-Yuan Chen"", ""Meng Wang"", ""Ze-Rui He"", ""Jia-Yi Huang"", ""Qing-Xian Lv"", ""Kai-Yu Liao"", ""Yan-Xiong Du""]",2024-01-03T12:13:08+00:00,2024-01-03T12:13:08+00:00,quant-ph,"[""quant-ph""]","10 pages, 6 figures",,,http://arxiv.org/abs/2401.01703v1,https://arxiv.org/pdf/2401.01703v1,cat:quant-ph AND submittedDate:[202401010000 TO 202412312359],2024,SCREEN_091,out_of_scope,out_of_scope_other,experimental_or_demonstration,"No strong QIS task, protocol, resource, or hardware terms were matched in title/abstract.",[],False,False,False
2501.01507,Transfer Learning Analysis of Variational Quantum Circuits,This work analyzes transfer learning of the Variational Quantum Circuit (VQC). Our framework begins with a pretrained VQC configured in one domain and calculates the transition of 1-parameter unitary subgroups required for a new domain. A formalism is established to investigate the adaptability and capability of a VQC under the analysis of loss bounds. Our theory observes knowledge transfer in VQCs and provides a heuristic interpretation for the mechanism. An analytical fine-tuning method is derived to attain the optimal transition for adaptations of similar domains.,"[""Huan-Hsin Tseng"", ""Hsin-Yi Lin"", ""Samuel Yen-Chi Chen"", ""Shinjae Yoo""]",2025-01-02T19:26:25+00:00,2025-07-14T20:11:55+00:00,quant-ph,"[""quant-ph"", ""cs.AI"", ""cs.LG""]",Published at ICASSP 2025,,10.1109/ICASSPW65056.2025.11011037,http://arxiv.org/abs/2501.01507v3,https://arxiv.org/pdf/2501.01507v3,cat:quant-ph AND submittedDate:[202501010000 TO 202512312359],2025,SCREEN_092,in_scope,quantum_algorithms,theory,"Heuristic matched in scope evidence for quantum_algorithms: variational quantum, quantum circuit.","[""variational quantum"", ""quantum circuit""]",False,False,False
2501.01846,Entanglement transfer between giant atoms in waveguide-QED systems,"We investigate the entanglement transfer between giant atoms in waveguide-QED systems. The system consists of two pairs of two-level giant atoms, $ab$ and $cd$, each independently coupled to its respective one-dimensional waveguide. Initially, entangled states are stored in atom pair $ac$. There we consider three giant atom coupling configurations: separated, braided, and nested. For comparison, the entanglement transfer for small atoms configuration is also studied here. We focus on the entanglement transfer from atom pair $ac$ to atoms pair $bd$ and atom pair $ab$ in these four coupling configurations. It is shown that the transfer of entanglement in each coupling configuration strongly depends on phase shift. In particular, the braided configuration demonstrates superior performance in entanglement transfer. For the entanglement transfer from atom pair $ac$ to atom pair $bd$, complete entanglement transfer is presented in braided configuration, a behavior not found in small atom or other giant atom configurations. For the entanglement transfer from atom pair $ac$ to atom pair $ab$, although the maximum entanglement transferred to atom pair $ab$ in the braided configuration is half of that one to atom pair $bd$, it is still higher than that in the small atom, separated, and nested configurations. This study lays the foundation for entanglement transfer between giant atoms in waveguide-QED platforms.","[""Jie Liu"", ""Zhi-Qiang Liu"", ""Yu Sang"", ""Lei Tan""]",2025-01-03T14:56:44+00:00,2025-01-03T14:56:44+00:00,quant-ph,"[""quant-ph""]","10 page,6 figures",,,http://arxiv.org/abs/2501.01846v1,https://arxiv.org/pdf/2501.01846v1,cat:quant-ph AND submittedDate:[202501010000 TO 202512312359],2025,SCREEN_093,out_of_scope,out_of_scope_other,experimental_or_demonstration,"No strong QIS task, protocol, resource, or hardware terms were matched in title/abstract.",[],False,False,False
